Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
blossom-plant-white-5-feet,Blossom Plant White (5 Feet),"<p><strong></strong>Enhance your living or workspace with the Blossom Plant White, standing an impressive 5 feet tall. This elegant artificial plant features vibrant, lifelike blooms that bring a refreshing pop of color and natural beauty to any setting. Its size can be customized to perfectly fit your space, and a variety of colors are available to match your décor preferences. For a complete look, pair it with a stylish planter from our exclusive collection, designed to complement the plant’s aesthetic while providing stability and style. Ideal for adding a touch of sophistication without the maintenance of real plants.</p>",My Store,Uncategorized,simple,best,true,Title,Default Title,,,,,,,,shopify_10191099068727,0.0,,0,deny,manual,4000.00,4500.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/82watermark.jpg?v=1775130967,1,"",false,,,,,kg,,,active
blossom-plant-purple-5-feet-approx,Blossom Plant Purple (5 Feet Approx),"<p><strong>Size Can Be Customize. Colors Available.</strong> vibrant, lifelike blooms that add a pop of color; pair it with a stylish planter from our exclusive collection.</p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10191102181687,0.0,,0,deny,manual,4000.00,4500.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard4watermark.jpg?v=1775130966,1,"",false,,,,,kg,,,active
blossom-flowers-with-round-cermaic-planter-15inch-approx,Blossom Flowers With Round Cermaic Planter (15inch Approx),"<p>From desktops to dining rooms, our artificial table plants bring nature-inspired beauty without the upkeep.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Indoor Plants, outdoor Planters, pots, Table Plants",false,Title,Default Title,,,,,,,,shopify_10209845575991,0.0,,0,deny,manual,3999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.22.25AM.jpg?v=1775130965,1,"",false,,,,,kg,,,active
bloom-in-style-designer-ceramic-pot-with-artificial-flowers,Bloom in Style – Designer Ceramic Pot with Artificial Flowers,"<p><strong data-start=""340"" data-end=""378"">Ultra-realistic artificial flowers</strong> paired with a <strong data-start=""393"" data-end=""417"">designer ceramic pot</strong> add a touch of freshness and elegance — no watering, no wilting, just beauty that lasts forever.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Indoor Plants, pots, Table Plants",false,Title,Default Title,,,,,,,,shopify_10209867268407,0.0,,0,deny,manual,2799.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.31.05AM_1-scaled.jpg?v=1775130962,1,"",false,,,,,kg,,,active
black-golden-texture-table-plants-with-stand-cd-6-9inch,Black Golden Texture Table Plants With Stand (Cd 6) (9inch),"<p><strong>A touch of nature, perfectly perched in a ceramic pot with stand.</strong></p>",My Store,,simple,"Indoor Plants, small plants, Table Plants",false,Title,Default Title,,,,,,,,shopify_10206964384055,0.0,,0,deny,manual,1750.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp_Image_2025-06-18_at_6.49.53_PM_2.jpg?v=1775130961,1,"",false,,,,,kg,,,active
bird-of-paradise-faux-plant-5-2-feet-approx,Bird Of Paradise Faux Plant (5.2 Feet Approx),"<p>Bring the vibrant beauty of the tropics into your space with our Bird of Paradise Faux Plant, standing approximately 5.2 feet tall. Expertly crafted to mimic the natural look and feel of the real plant, it offers a lush, exotic aesthetic without the need for maintenance. Ideal for brightening up any room, office, or commercial setting, this artificial plant provides lasting greenery and color year-round. Pair it with one of our carefully curated planters to create a sophisticated and cohesive display that enhances your interior décor effortlessly.</p>",My Store,,simple,"Artificial Plants, Banana Palm, Planters, Vase",false,Title,Default Title,,,,,,,,shopify_10206825808183,0.0,,0,deny,manual,11999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp_Image_2025-06-20_at_4.09.23_PM.jpg?v=1775130960,1,"",false,,,,,kg,,,active
beutifull-artificial-hanging-leave,Beutifull Artificial Hanging Leave.,"<p>Fresh look, zero maintenance—green leaves that last forever.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves",false,Title,Default Title,,,,,,,,shopify_10209718993207,0.0,,0,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.31.02AM-scaled.jpg?v=1775130959,1,"",false,,,,,kg,,,active
beautifull-podocarpus-plant-with-ceramic-potcd-139inch-approx,Beautifull Podocarpus Plant With Ceramic Pot(Cd 13)(9inch Approx),<p><strong>The cutest way to green your space—</strong>tiny plants in chic ceramic pots<strong>.</strong></p>,My Store,,simple,"Artificial Plants, cactus, small plants, Table Plants",false,Title,Default Title,,,,,,,,shopify_10207795904823,0.0,,0,deny,manual,1650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at3.41.48PM.jpg?v=1775130958,1,"",false,,,,,kg,,,active
beautiful-artificial-pink-flower-bunches,Beautiful Artificial Pink Flower Bunches,"<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.</strong></p>
<p><strong>Timeless blooms made to last—shop our artificial flower bunches</strong></p>",My Store,,simple,"Artificial Flower, Artificial Plants, flowers, realistic flowers",false,Title,Default Title,,,,,,,,shopify_10207854297399,0.0,,0,deny,manual,450.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.33.08PM_2_01d30e92-783e-4def-92bc-4b5f2e3c832d-scaled.jpg?v=1775130955,1,"",false,,,,,kg,,,active
beautiful-artificial-mixed-foliage-bush-or-stem-spray,Beautiful Artificial Mixed Foliage Bush or Stem Spray.,"<p>Lush, realistic bushes that add fullness and texture to any space.<br data-start=""246"" data-end=""249"">Perfect for centerpieces, corners, or creative decor projects.</p>",My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209909047607,0.0,,0,deny,manual,420.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at3.01.12PM_1.jpg?v=1775130954,1,"",false,,,,,kg,,,active
banana-sticks-plant-6-4-feet-approx,Banana Sticks Plant (6.4 Feet Approx),<p>Bring organic charm to any corner with our Banana Sticks—<strong>complete the look with a curated planter from our Planters section for a naturally stylish touch. </strong></p>,My Store,,simple,"Artificial Plants, Banana Palm, Indoor Plants",false,Title,Default Title,,,,,,,,shopify_10206828724535,0.0,,0,deny,manual,11999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp_Image_2025-06-20_at_3.57.40_PM.jpg?v=1775130953,1,"",false,,,,,kg,,,active
banana-sticks-plant-5-5-feet-approx,Banana Sticks Plant (5.5 Feet Approx),<p>Bring organic charm to any corner with our Banana Sticks—<strong>complete the look with a curated planter from our Planters section for a naturally stylish touch. </strong></p>,My Store,,simple,"Artificial Plants, Banana Palm, Indoor Plants",false,Title,Default Title,,,,,,,,shopify_10212517839159,0.0,,0,deny,manual,10499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-26at4.54.24PM_2_9d35e331-48b3-4d1b-af09-567631e469e9-scaled.jpg?v=1775130952,1,"",false,,,,,kg,,,active
banana-sticks-plant-3-6-feet-approx,Banana Sticks Plant (4 Feet Approx),Bring organic charm to any corner with our Banana Sticks—<strong>Complete the look with a curated planter from our Planters section for a naturally stylish touch</strong>.,My Store,,simple,"Artificial Plants, Banana Palm, Indoor Plants",false,Title,Default Title,,,,,,,,shopify_10206830887223,0.0,,0,deny,manual,6500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp_Image_2025-06-20_at_3.57.40_PM_1.jpg?v=1775130951,1,"",false,,,,,kg,,,active
banana-stick-plant-with-fancy-pot-5-5-feet-approx,Banana Stick Plant With Fancy Pot (5.5 Feet Approx),"<p data-path-to-node=""7"">Bring the vibrant energy of the tropics into your interior with our <b data-path-to-node=""7"" data-index-in-node=""68"">5.5ft Natural-Look Banana Stick Plant</b>. This isn't just a plant; it's a piece of ""living"" art. Designed to mimic the <i data-path-to-node=""7"" data-index-in-node=""184"">Musa</i> (Banana) species, this artificial tree captures the bold, leafy aesthetic that is currently trending in high-end interior design and biophilic home styling.</p>
<p data-path-to-node=""8""><b data-path-to-node=""8"" data-index-in-node=""0"">Exotic Elegance &amp; Detail</b> The hallmark of this plant is its <b data-path-to-node=""8"" data-index-in-node=""59"">unique stick-style trunk</b>. The sturdy, realistic stalks provide a sense of stability and height, while the oversized leaves fan out to create a full, lush canopy. Each leaf is designed with subtle variegation and natural-looking ""tears"" characteristic of real banana leaves, ensuring that even under close inspection, the plant looks remarkably lifelike.</p>
<p data-path-to-node=""9""><b data-path-to-node=""9"" data-index-in-node=""0"">Designer-Ready Foundation</b> Forget the hassle of finding a matching planter. This tree comes integrated into a <b data-path-to-node=""9"" data-index-in-node=""109"">premium fancy pot</b>, chosen for its ability to complement the plant's bold silhouette. The pot is weighted to prevent tipping, making it a safe and durable choice for active households with pets or children.</p>
<p data-path-to-node=""10""><b data-path-to-node=""10"" data-index-in-node=""0"">Versatile Styling Power</b> Whether you are aiming for a Mediterranean villa vibe, a coastal bungalow look, or a sleek minimalist office, the Banana Stick Plant fits in seamlessly. Its large leaves provide an excellent ""green screen"" to soften corners or frame furniture, instantly making any space feel more relaxed and inviting.</p>
<p data-path-to-node=""11""><b data-path-to-node=""11"" data-index-in-node=""0"">Specifications:</b></p>

<ul data-path-to-node=""12"">
 	<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Total Height:</b> Approximately 5.5 Feet (66 inches)</p>
</li>
 	<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Leaf Material:</b> Real-Touch Coated Silk</p>
</li>
 	<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Stem Style:</b> Structured Banana ""Stick"" Stalks</p>
</li>
 	<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Pot Type:</b> Designer Fancy Planter (Included)</p>
</li>
 	<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Durability:</b> UV-resistant and dust-repellent coating</p>
</li>
</ul>

<hr data-path-to-node=""13"">

<h3 data-path-to-node=""14""><b data-path-to-node=""14"" data-index-in-node=""0"">SEO &amp; AI Search Optimization</b></h3>
<ul data-path-to-node=""15"">
 	<li>
<p data-path-to-node=""15,0,0""><b data-path-to-node=""15,0,0"" data-index-in-node=""0"">Primary Keywords:</b> 5.5ft Artificial Banana Plant, Faux Banana Tree with Pot, Large Tropical Floor Plant, Artificial Stick Plant, Luxury Indoor Greenery, Realistic Fake Banana Leaf Tree.</p>
</li>
 	<li>
<p data-path-to-node=""15,1,0""><b data-path-to-node=""15,1,0"" data-index-in-node=""0"">Secondary Keywords:</b> Maintenance-free tropical decor, designer potted plants, high-end artificial botanicals, 5 foot faux floor plant, aesthetic home decor.</p>
</li>
 	<li>
<p data-path-to-node=""15,2,0""><b data-path-to-node=""15,2,0"" data-index-in-node=""0"">AI Optimization:</b> This listing utilizes descriptive ""image-based"" keywords like ""segmented stalks,"" ""glossy texture,"" and ""architectural stems."" This allows AI search tools (like Google Lens or Gemini) to accurately categorize this product for users searching for ""modern tropical office decor"" or ""tall realistic fake trees.""</p>
</li>
</ul>",My Store,,simple,"",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,11999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp-Image-2026-01-31-at-2.46.23-PM-scaled.jpg?v=1775130948,1,"",false,,,,,kg,,,active
banana-leaf-single-plant-xl6-2-feet-approx,Banana Leaf Single Plant (XL)(6.2 Feet Approx),"<p><strong>bold, tropical charm paired with your choice of planter from our exclusive collection.<span style=""text-decoration: underline;"">choose the perfect planter from our exclusive collection</span></strong></p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200970625335,0.0,,0,deny,manual,10499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard25watermark.jpg?v=1775130947,1,"",false,,,,,kg,,,active
banana-leaf-single-plant-s-2-8-feet-approx,Banana Leaf Single Plant (S) (2.8 Feet Approx),"<ul>
<li data-start=""0"" data-end=""21"">
<div class=""toggle-content is-active show-mobile toggle-content--height"" id=""tab-description-mobile"" style=""--maximum-des-to-show: 800px;"" data-product-description-10200970625335="""">
<p><strong>bold, tropical charm paired with your choice of planter from our exclusive collection.<span style=""text-decoration: underline;"">choose the perfect planter from our exclusive collection</span></strong></p>
</div>
</li>
<li data-start=""73"" data-end=""90"" data-is-last-node=""""><br></li>
</ul>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10192802414903,0.0,,0,deny,manual,4000.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/94watermark.jpg?v=1775130946,1,"",false,,,,,kg,,,active
banana-leaf-single-plant-m3-5-feet-approx,Banana Leaf Single Plant (M)(3.5 Feet Approx),"<div class=""toggle-content is-active show-mobile toggle-content--height"" id=""tab-description-mobile"" style=""--maximum-des-to-show: 800px;"" data-product-description-10200970625335="""">
<p><strong>bold, tropical charm paired with your choice of planter from our exclusive collection.<span style=""text-decoration: underline;"">choose the perfect planter from our exclusive collection</span></strong></p>
</div>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10192802709815,0.0,,0,deny,manual,6000.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard13watermark.jpg?v=1775130945,1,"",false,,,,,kg,,,active
banana-leaf-single-plant-l,Banana Leaf Single Plant (L),"<p><strong>bold, tropical charm paired with your choice of planter from our exclusive collection.<span style=""text-decoration: underline;"">choose the perfect planter from our exclusive collection</span></strong></p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200968233271,0.0,,0,deny,manual,8500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard24watermark.jpg?v=1775130944,1,"",false,,,,,kg,,,active
bambo-leaf-natural-mudi-5-feet-approx,Bambo Leaf Natural Mudi (5 Feet Approx),"<p><strong>Size Can Be Customize. Colors Available.</strong> vibrant, lifelike blooms that add a pop of color; pair it with a stylish planter from our exclusive collection.</p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10191093727543,0.0,,0,deny,manual,5500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard12watermark.jpg?v=1775130941,1,"",false,,,,,kg,,,active
aztec-death-whistle,Aztec Death Whistle,"Unleash the eerie, bone-chilling sound of the Aztec Death Whistle, an instrument historically used in ceremonies and rituals by the ancient Aztec civilization and seen in Ghostbusters: Afterlife. This whistle is 3D printed with fine detail, using durable, eco-friendly material that captures the authentic design and craftsmanship of the originals.

 

Key Features:
<ul>
 	<li>Authentic Sound: Produces a loud, terrifying scream-like noise that resembles the haunting cry used to strike fear into enemies.</li>
 	<li>Perfect for Collectors &amp; Performers: A must-have for history enthusiasts, musicians, or anyone seeking an eye-catching, conversation-starting piece.</li>
 	<li>Dimensions: 4” x 2”</li>
</ul>
How to Use:

Hold the whistle to your lips and blow to create a terrifying sound! Perfect for Halloween, theatrical performances, educational demonstrations, or as a unique addition to your collection.",My Store,Arts & Entertainment > Party & Celebration > Party Supplies > Noisemakers & Party Blowers > Whistles,simple,"",true,Title,Default Title,,,,,,,,,0.0,,-3,deny,manual,1499.00,4500.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/place_some_where_scary_ecommerce_202605081526.jpg?v=1778235997,1,"",false,,,'3,,kg,,,active
aztec-death-whistle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Screenshot-2025-11-11-at-16-32-11-Aztec-Death-Whistle-Remixed-by-Travis-MakerWorld-Download-Free-3D-Models.png?v=1775130940,2,"",,,,,,,,,
aura-table-desk-lamp-by-yz,Aura Table/Desk Lamp By YZ,"<h2>Elevate Your Home Decor with the Aura Geometric Table Lamp</h2>
<div class=""avatar_spinner_animation ng-tns-c3985356585-31"">Transform your living space with the captivating design of the <b>Aura Geometric Table Lamp</b>. More than just a light source, the Aura Lamp is a statement piece, blending cutting-edge design with functional elegance. Inspired by modern architecture and organic forms, its distinctive geometric pattern casts beautiful shadows and diffuses light in a truly mesmerizing way, creating a serene and inviting ""aura"" in any room.</div>
<div class=""avatar-container ng-tns-c3985356585-31""></div>
<h3>Key Features &amp; Benefits:</h3>
<div class=""avatar_spinner_animation ng-tns-c3985356585-31"">
<div class=""avatar_spinner_animation ng-tns-c3985356585-31"">
<ul>
 	<li>
<b>Unique Geometric Design:</b> Stand out with an intricate, sculptural form that serves as a modern art piece, even when unlit. Perfect for contemporary, minimalist, or industrial decor styles.</li>
 	<li>
<b>Soft, Ambient Lighting:</b> Emits a warm, gentle glow that enhances relaxation and comfort. Ideal for bedrooms, living rooms, offices, or hallways.</li>
 	<li>
<b>Dimmable LED Technology (if applicable - adjust if not):</b> Customize your ambiance with adjustable brightness settings, allowing you to create the perfect mood for any occasion. <i>[Mention dimmer type if known, e.g., ""integrated touch dimmer"" or ""compatible with smart dimmers""]</i>.</li>
 	<li>
<b>Energy-Efficient &amp; Long-Lasting:</b> Utilizes advanced LED technology for superior energy efficiency and a prolonged lifespan, saving you money on electricity and replacements.</li>
 	<li>
<b>Durable &amp; High-Quality Construction:</b> Crafted from premium, sustainable materials (e.g., 3D printed PLA, sturdy acrylic, matte finished metal) ensuring longevity and a refined aesthetic.</li>
 	<li>
<b>Versatile Placement:</b> Its compact yet impactful design makes it an ideal addition to bedside tables, desks, console tables, shelves, or as a focal point in any room.</li>
 	<li>
<b>Easy to Use:</b> Simple plug-and-play setup. (Optional: ""Includes a convenient in-line switch."")</li>
 	<li>
</li>
</ul>
<h3>Designed for Modern Living</h3>
The Aura Lamp is meticulously designed for those who appreciate innovative aesthetics and a tranquil environment. Whether you're unwinding after a long day, hosting a dinner party, or simply seeking to add a touch of sophistication to your home, the Aura Lamp provides the perfect blend of style and illumination. Its unique light play creates a dynamic visual interest that will draw compliments from guests and soothe your senses.

<b>What's Included:</b>
<ul>
 	<li>1 x Aura Geometric Table Lamp</li>
 	<li>1 x Power Adapter with [e.g., 1.5m] Cord</li>
</ul>
<b>Care Instructions:</b>
<ul>
 	<li>Wipe clean with a soft, dry cloth.</li>
 	<li>Avoid harsh chemicals.</li>
</ul>
<b>Why Choose the Aura Lamp?</b>
<ul>
 	<li>
<b>Unique Aesthetic:</b> Stand out from generic lighting options.</li>
 	<li>
<b>Ambient Comfort:</b> Create a calming and inviting atmosphere.</li>
 	<li>
<b>Energy Efficient:</b> Save on electricity bills with LED technology.</li>
 	<li>
<b>Perfect Gift:</b> An ideal present for housewarmings, birthdays, or design enthusiasts.</li>
</ul>
<b>Order your Aura Geometric Table Lamp today and experience the perfect blend of modern design and serene illumination!</b>

</div>
</div>",My Store,Uncategorized,simple,"",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,4500.00,6500.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Gemini_Generated_Image_md1ax8md1ax8md1a.png?v=1775799623,1,"",false,,,,,kg,,,active
aura-table-desk-lamp-by-yz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/PXL_20250822_1558028381-scaled.jpg?v=1775130939,2,"",,,,,,,,,
aura-table-desk-lamp-by-yz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/PXL_20250822_1557314451-scaled.jpg?v=1775130939,3,"",,,,,,,,,
attractive-ceramic-pot-with-beautifull-peony-flowers-7inch-approx,Attractive Ceramic Pot With Beautifull Peony Flowers (7inch Approx),<p>Add lasting freshness to any space with our ultra-realistic artificial table plants—perfect for home or work.</p>,My Store,,simple,"Artificial Leaves, Artificial Plants, Indoor Plants, outdoor Planters, pots, Table Plants",false,Title,Default Title,,,,,,,,shopify_10209841840439,0.0,,0,deny,manual,2299.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.22.25AM_1.jpg?v=1775130938,1,"",false,,,,,kg,,,active
artisan-flora-plant-approx-5ft,Artisan Flora Plant (approx 5ft),"Bring a refreshing, Mediterranean feel to your home with this stunning artificial Flora Leaf tree. Expertly crafted to capture the essence of a sun-drenched grove, this lush accent piece adds vibrant color and organic texture to any interior space.",My Store,,simple,"#HomeDecor, aesthetic, Apartment Decor, Artificial Plants, Decor, DECORATION, Exclusive interior accents, realistic plants",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,5500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/5-1.jpg?v=1775130937,1,"",false,,,,,kg,,,active
artificial-yellow-green-hanging-bunch-bail,Artificial Yellow/Green Hanging Bunch/Bail,<p>Create a green escape anywhere with our lifelike artificial leaves.</p>,My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209723941175,0.0,,0,deny,manual,600.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.30.07AM_2-scaled.jpg?v=1775130935,1,"",false,,,,,kg,,,active
artificial-yellow-rose-flower-bunches,Artificial Yellow Rose Flower Bunches,"<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.</strong></p>
<p><strong>Timeless blooms made to last—shop our artificial flower bunches</strong></p>",My Store,,simple,"Artificial Flower, Artificial Plants, flowers, realistic flowers",false,Title,Default Title,,,,,,,,shopify_10207857770807,0.0,,0,deny,manual,500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.33.17PM_1-scaled.jpg?v=1775130933,1,"",false,,,,,kg,,,active
artificial-wisteria-hanging-plants-packet,Artificial Wisteria Hanging Plants packet,<p>Nature-inspired décor made easy.</p>,My Store,,simple,"Artificial Plants, Atificial Leaves, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209731510583,0.0,,0,deny,manual,2100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.29.49AM-scaled.jpg?v=1775130932,1,"",false,,,,,kg,,,active
artificial-weep-fig-leaves,Artificial Weep Fig Leaves.,<p>Natural beauty made effortless with our faux leaf and hanging foliage collection.</p>,My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209796817207,0.0,,0,deny,manual,1600.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.28.49AM-scaled.jpg?v=1775130931,1,"",false,,,,,kg,,,active
artificial-variegated-coleus-plant-approx-1-5ft,Artificial Variegated Coleus Plant (approx 1.5ft),"Add a splash of rich color and intricate texture to your decor with this lifelike artificial Coleus plant. Its stunning variegated foliage provides a vibrant, artistic touch that remains perfectly lush and colorful in any lighting condition.",My Store,,simple,"#HomeDecor, aesthetic, Apartment Decor, Artificial Plants, DECORATION, realistic plants, small plants",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,2000.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/8-1.jpg?v=1775130930,1,"",false,,,,,kg,,,active
artificial-tea-leaf-plicks-or-bushes,Artificial Tea Leaf Plicks or Bushes,"<p>Designed to mimic nature, built to last.<br data-start=""771"" data-end=""774"">These artificial bushes bring natural vibes to any setup.</p>",My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209926414647,0.0,,0,deny,manual,410.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at3.01.09PM_1.jpg?v=1775130927,1,"",false,,,,,kg,,,active
artificial-small-palm-plant-2feet-approx,Artificial Small Palm Plant (2Feet Approx),"<div class=""toggle-content is-active show-mobile toggle-content--height"" id=""tab-description-mobile"" style=""--maximum-des-to-show: 800px;"" data-product-description-10201112805687="""">
<p data-start=""671"" data-end=""779""><strong data-start=""671"" data-end=""696"">Realistic Look &amp; Feel</strong> ,<strong data-start=""782"" data-end=""802"">Zero Maintenance</strong> ,<strong data-start=""900"" data-end=""925"">Versatile Decor Piece, </strong><strong data-start=""1000"" data-end=""1026"">Durable &amp; Long-Lasting.C</strong><strong data-start=""1000"" data-end=""1026"">hoose a planter from our Planters section to match your space.</strong></p>
</div>",My Store,,simple,"Atificial Leaves, Indoor Plants, outdoor Planters, Planters, pots",false,Title,Default Title,,,,,,,,shopify_10209829585207,0.0,,0,deny,manual,2500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.27.45AM-scaled.jpg?v=1775130926,1,"",false,,,,,kg,,,active
artificial-silk-flowers-rose-peony-bunches,Artificial Silk Flowers Rose Peony Bunches,"<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.</strong></p>
<p>Let your soul bloom like a flower.</p>",My Store,,simple,"Artificial Flower, Artificial Plants, flowers",false,Title,Default Title,,,,,,,,shopify_10207835619639,0.0,,0,deny,manual,450.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.33.08PM_2-scaled.jpg?v=1775130925,1,"",false,,,,,kg,,,active
artificial-safflower-carthamus-tinctorius-flower,Artificial Safflower (Carthamus tinctorius) Flower.,<p>Who needs a green thumb when you’ve got this?</p>,My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209958822199,0.0,,0,deny,manual,390.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at5.25.00PM_1-scaled.jpg?v=1775130924,1,"",false,,,,,kg,,,active
